content,aspect,label,sentiment_value
the last two times i ordered from here my food was soo spicy that  i could barely eat it and the spice took away from the flavor of the dish,location,0,2
the last two times i ordered from here my food was soo spicy that  i could barely eat it and the spice took away from the flavor of the dish,restaurant,0,2
the last two times i ordered from here my food was soo spicy that  i could barely eat it and the spice took away from the flavor of the dish,service,0,2
and the tom kha soup was pathetic,ambience,0,2
and the tom kha soup was pathetic,drinks,0,2
and the tom kha soup was pathetic,food,1,-1
and the tom kha soup was pathetic,location,0,2
and the tom kha soup was pathetic,restaurant,0,2
and the tom kha soup was pathetic,service,0,2
if you want good authentic thai this place is not the place to go,ambience,0,2
if you want good authentic thai this place is not the place to go,drinks,0,2
if you want good authentic thai this place is not the place to go,food,1,-1
if you want good authentic thai this place is not the place to go,location,0,2
if you want good authentic thai this place is not the place to go,restaurant,0,2
if you want good authentic thai this place is not the place to go,service,0,2
we went here for lunch a couple of weeks ago on a saturday and i was thoroughly impressed with the food,ambience,0,2
we went here for lunch a couple of weeks ago on a saturday and i was thoroughly impressed with the food,drinks,0,2
we went here for lunch a couple of weeks ago on a saturday and i was thoroughly impressed with the food,food,1,1
we went here for lunch a couple of weeks ago on a saturday and i was thoroughly impressed with the food,location,0,2
we went here for lunch a couple of weeks ago on a saturday and i was thoroughly impressed with the food,restaurant,0,2
we went here for lunch a couple of weeks ago on a saturday and i was thoroughly impressed with the food,service,0,2
the pesto pizza was excellent thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before,ambience,0,2
the pesto pizza was excellent thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before,drinks,0,2
the pesto pizza was excellent thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before,food,1,1
the pesto pizza was excellent thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before,location,0,2
the pesto pizza was excellent thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before,restaurant,0,2
the pesto pizza was excellent thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before,service,0,2
conveniently located too being right on bedford ave,ambience,0,2
conveniently located too being right on bedford ave,drinks,0,2
conveniently located too being right on bedford ave,food,0,2
conveniently located too being right on bedford ave,location,1,1
conveniently located too being right on bedford ave,restaurant,0,2
conveniently located too being right on bedford ave,service,0,2
the back garden sitting area is very pleasant where you can see their personal herb garden,ambience,1,1
the back garden sitting area is very pleasant where you can see their personal herb garden,drinks,0,2
the back garden sitting area is very pleasant where you can see their personal herb garden,food,0,2
the back garden sitting area is very pleasant where you can see their personal herb garden,location,0,2
the back garden sitting area is very pleasant where you can see their personal herb garden,restaurant,0,2
the back garden sitting area is very pleasant where you can see their personal herb garden,service,0,2
i will definetly be going back,ambience,0,2
i will definetly be going back,drinks,0,2
i will definetly be going back,food,0,2
i will definetly be going back,location,0,2
i will definetly be going back,restaurant,1,1
i will definetly be going back,service,0,2
we had the lobster sandwich and it was fantastic,ambience,0,2
we had the lobster sandwich and it was fantastic,drinks,0,2
we had the lobster sandwich and it was fantastic,food,1,1
we had the lobster sandwich and it was fantastic,location,0,2
we had the lobster sandwich and it was fantastic,restaurant,0,2
we had the lobster sandwich and it was fantastic,service,0,2
my husband said he could've eaten several more the portion was fine for me he even exclaimed that the french fries were the best he has had,ambience,0,2
my husband said he could've eaten several more the portion was fine for me he even exclaimed that the french fries were the best he has had,drinks,0,2
my husband said he could've eaten several more the portion was fine for me he even exclaimed that the french fries were the best he has had,food,1,-1
my husband said he could've eaten several more the portion was fine for me he even exclaimed that the french fries were the best he has had,location,0,2
my husband said he could've eaten several more the portion was fine for me he even exclaimed that the french fries were the best he has had,restaurant,0,2
my husband said he could've eaten several more the portion was fine for me he even exclaimed that the french fries were the best he has had,service,0,2
we had the scallops as an appetizer and they were delicious and the sauce was wonderful,ambience,0,2
we had the scallops as an appetizer and they were delicious and the sauce was wonderful,drinks,0,2
we had the scallops as an appetizer and they were delicious and the sauce was wonderful,food,1,1
we had the scallops as an appetizer and they were delicious and the sauce was wonderful,location,0,2
we had the scallops as an appetizer and they were delicious and the sauce was wonderful,restaurant,0,2
we had the scallops as an appetizer and they were delicious and the sauce was wonderful,service,0,2
we waited at the bar and had martinis that were just right,ambience,0,2
we waited at the bar and had martinis that were just right,drinks,1,1
we waited at the bar and had martinis that were just right,food,0,2
we waited at the bar and had martinis that were just right,location,0,2
we waited at the bar and had martinis that were just right,restaurant,0,2
we waited at the bar and had martinis that were just right,service,0,2
love the food,ambience,0,2
love the food,drinks,0,2
love the food,food,1,1
love the food,location,0,2
love the food,restaurant,0,2
love the food,service,0,2
it's the only place you can get yummy authentic japanese comfort food,ambience,0,2
it's the only place you can get yummy authentic japanese comfort food,drinks,0,2
it's the only place you can get yummy authentic japanese comfort food,food,1,1
it's the only place you can get yummy authentic japanese comfort food,location,0,2
it's the only place you can get yummy authentic japanese comfort food,restaurant,0,2
it's the only place you can get yummy authentic japanese comfort food,service,0,2
and you can't beat the prices,ambience,0,2
and you can't beat the prices,drinks,0,2
and you can't beat the prices,food,0,2
and you can't beat the prices,location,0,2
and you can't beat the prices,restaurant,1,1
and you can't beat the prices,service,0,2
i've lived in ny for 5 years and this place has it all,ambience,0,2
i've lived in ny for 5 years and this place has it all,drinks,0,2
i've lived in ny for 5 years and this place has it all,food,0,2
i've lived in ny for 5 years and this place has it all,location,0,2
i've lived in ny for 5 years and this place has it all,restaurant,1,1
i've lived in ny for 5 years and this place has it all,service,0,2
great food good size menu great service and an unpretensious setting,ambience,1,1
great food good size menu great service and an unpretensious setting,drinks,0,2
great food good size menu great service and an unpretensious setting,food,1,1
great food good size menu great service and an unpretensious setting,location,0,2
great food good size menu great service and an unpretensious setting,restaurant,0,2
great food good size menu great service and an unpretensious setting,service,1,1
the dishes offered were unique very tasty and fresh from the lamb sausages sardines with biscuits large whole shrimp to the amazing pistachio ice cream the best and freshest i've ever had,ambience,0,2
the dishes offered were unique very tasty and fresh from the lamb sausages sardines with biscuits large whole shrimp to the amazing pistachio ice cream the best and freshest i've ever had,drinks,0,2
the dishes offered were unique very tasty and fresh from the lamb sausages sardines with biscuits large whole shrimp to the amazing pistachio ice cream the best and freshest i've ever had,food,1,1
the dishes offered were unique very tasty and fresh from the lamb sausages sardines with biscuits large whole shrimp to the amazing pistachio ice cream the best and freshest i've ever had,location,0,2
the dishes offered were unique very tasty and fresh from the lamb sausages sardines with biscuits large whole shrimp to the amazing pistachio ice cream the best and freshest i've ever had,restaurant,0,2
the dishes offered were unique very tasty and fresh from the lamb sausages sardines with biscuits large whole shrimp to the amazing pistachio ice cream the best and freshest i've ever had,service,0,2
i'm glad i was introduced to this place and this is a rare gem in ny,ambience,0,2
i'm glad i was introduced to this place and this is a rare gem in ny,drinks,0,2
i'm glad i was introduced to this place and this is a rare gem in ny,food,0,2
i'm glad i was introduced to this place and this is a rare gem in ny,location,0,2
i'm glad i was introduced to this place and this is a rare gem in ny,restaurant,1,1
i'm glad i was introduced to this place and this is a rare gem in ny,service,0,2
the freshest best variety and the fastest delivery,ambience,0,2
the freshest best variety and the fastest delivery,drinks,0,2
the freshest best variety and the fastest delivery,food,1,1
the freshest best variety and the fastest delivery,location,0,2
the freshest best variety and the fastest delivery,restaurant,0,2
the freshest best variety and the fastest delivery,service,1,1
also very inexpensive,ambience,0,2
also very inexpensive,drinks,0,2
also very inexpensive,food,0,2
also very inexpensive,location,0,2
also very inexpensive,restaurant,1,1
also very inexpensive,service,0,2
a great choice at any cost and a great deal,ambience,0,2
a great choice at any cost and a great deal,drinks,0,2
a great choice at any cost and a great deal,food,0,2
a great choice at any cost and a great deal,location,0,2
a great choice at any cost and a great deal,restaurant,1,1
a great choice at any cost and a great deal,service,0,2
the service was excellent and the food was delicious,ambience,0,2
the service was excellent and the food was delicious,drinks,0,2
the service was excellent and the food was delicious,food,1,1
the service was excellent and the food was delicious,location,0,2
the service was excellent and the food was delicious,restaurant,0,2
the service was excellent and the food was delicious,service,1,1
we are very particular about sushi and were both please with every choice which included: ceviche mix special crab dumplings assorted sashimi sushi and rolls two types of sake and the banana tempura,ambience,0,2
we are very particular about sushi and were both please with every choice which included: ceviche mix special crab dumplings assorted sashimi sushi and rolls two types of sake and the banana tempura,drinks,1,1
we are very particular about sushi and were both please with every choice which included: ceviche mix special crab dumplings assorted sashimi sushi and rolls two types of sake and the banana tempura,food,1,1
we are very particular about sushi and were both please with every choice which included: ceviche mix special crab dumplings assorted sashimi sushi and rolls two types of sake and the banana tempura,location,0,2
we are very particular about sushi and were both please with every choice which included: ceviche mix special crab dumplings assorted sashimi sushi and rolls two types of sake and the banana tempura,restaurant,0,2
we are very particular about sushi and were both please with every choice which included: ceviche mix special crab dumplings assorted sashimi sushi and rolls two types of sake and the banana tempura,service,0,2
definitely a great spot for a nice occasion or date,ambience,0,2
definitely a great spot for a nice occasion or date,drinks,0,2
definitely a great spot for a nice occasion or date,food,0,2
definitely a great spot for a nice occasion or date,location,0,2
definitely a great spot for a nice occasion or date,restaurant,1,1
definitely a great spot for a nice occasion or date,service,0,2
average to good thai food but terrible delivery,ambience,0,2
average to good thai food but terrible delivery,drinks,0,2
average to good thai food but terrible delivery,food,1,1
average to good thai food but terrible delivery,location,0,2
average to good thai food but terrible delivery,restaurant,0,2
average to good thai food but terrible delivery,service,1,-1
i've waited over one hour for food,ambience,0,2
i've waited over one hour for food,drinks,0,2
i've waited over one hour for food,food,0,2
i've waited over one hour for food,location,0,2
i've waited over one hour for food,restaurant,0,2
i've waited over one hour for food,service,1,-1
they were very abrupt with me when i called and actually claimed the food was late because they were out of rice,ambience,0,2
they were very abrupt with me when i called and actually claimed the food was late because they were out of rice,drinks,0,2
they were very abrupt with me when i called and actually claimed the food was late because they were out of rice,food,0,2
they were very abrupt with me when i called and actually claimed the food was late because they were out of rice,location,0,2
they were very abrupt with me when i called and actually claimed the food was late because they were out of rice,restaurant,0,2
they were very abrupt with me when i called and actually claimed the food was late because they were out of rice,service,1,-1
a thai restaurant out of rice during dinner?,ambience,0,2
a thai restaurant out of rice during dinner?,drinks,0,2
a thai restaurant out of rice during dinner?,food,0,2
a thai restaurant out of rice during dinner?,location,0,2
a thai restaurant out of rice during dinner?,restaurant,1,-1
a thai restaurant out of rice during dinner?,service,0,2
the food arrived 20 minutes after i called cold and soggy,ambience,0,2
the food arrived 20 minutes after i called cold and soggy,drinks,0,2
the food arrived 20 minutes after i called cold and soggy,food,1,-1
the food arrived 20 minutes after i called cold and soggy,location,0,2
the food arrived 20 minutes after i called cold and soggy,restaurant,0,2
the food arrived 20 minutes after i called cold and soggy,service,1,-1
this is a wonderful place on all stand points especially value ofr money,ambience,0,2
this is a wonderful place on all stand points especially value ofr money,drinks,0,2
this is a wonderful place on all stand points especially value ofr money,food,0,2
this is a wonderful place on all stand points especially value ofr money,location,0,2
this is a wonderful place on all stand points especially value ofr money,restaurant,1,1
this is a wonderful place on all stand points especially value ofr money,service,0,2
an excellent service,ambience,0,2
an excellent service,drinks,0,2
an excellent service,food,0,2
an excellent service,location,0,2
an excellent service,restaurant,0,2
an excellent service,service,1,1
we were greeted promptly by the waiter who was very nice and cordial,ambience,0,2
we were greeted promptly by the waiter who was very nice and cordial,drinks,0,2
we were greeted promptly by the waiter who was very nice and cordial,food,0,2
we were greeted promptly by the waiter who was very nice and cordial,location,0,2
we were greeted promptly by the waiter who was very nice and cordial,restaurant,0,2
we were greeted promptly by the waiter who was very nice and cordial,service,1,1
she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food,ambience,0,2
she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food,drinks,0,2
she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food,food,1,1
she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food,location,0,2
she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food,restaurant,0,2
she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food,service,1,1
the food looked very appetizing and delicious since it came on a variety of fancy plates,ambience,0,2
the food looked very appetizing and delicious since it came on a variety of fancy plates,drinks,0,2
the food looked very appetizing and delicious since it came on a variety of fancy plates,food,1,1
the food looked very appetizing and delicious since it came on a variety of fancy plates,location,0,2
the food looked very appetizing and delicious since it came on a variety of fancy plates,restaurant,0,2
the food looked very appetizing and delicious since it came on a variety of fancy plates,service,0,2
we ended our great experience by having gulab jamun dessert recommended by the waiter,ambience,0,2
we ended our great experience by having gulab jamun dessert recommended by the waiter,drinks,0,2
we ended our great experience by having gulab jamun dessert recommended by the waiter,food,1,1
we ended our great experience by having gulab jamun dessert recommended by the waiter,location,0,2
we ended our great experience by having gulab jamun dessert recommended by the waiter,restaurant,0,2
we ended our great experience by having gulab jamun dessert recommended by the waiter,service,0,2
i thanked my friend who recommended me this restaurant and will certainly recommend it to others,ambience,0,2
i thanked my friend who recommended me this restaurant and will certainly recommend it to others,drinks,0,2
i thanked my friend who recommended me this restaurant and will certainly recommend it to others,food,0,2
i thanked my friend who recommended me this restaurant and will certainly recommend it to others,location,0,2
i thanked my friend who recommended me this restaurant and will certainly recommend it to others,restaurant,1,1
i thanked my friend who recommended me this restaurant and will certainly recommend it to others,service,0,2
service here was great food was fantastic,ambience,0,2
service here was great food was fantastic,drinks,0,2
service here was great food was fantastic,food,1,1
service here was great food was fantastic,location,0,2
service here was great food was fantastic,restaurant,0,2
service here was great food was fantastic,service,1,1
guacamoleshrimp appetizer was really great we both had the filet very good didn't much like the frites that came with but the filet was so good neither of us cared,ambience,0,2
guacamoleshrimp appetizer was really great we both had the filet very good didn't much like the frites that came with but the filet was so good neither of us cared,drinks,0,2
guacamoleshrimp appetizer was really great we both had the filet very good didn't much like the frites that came with but the filet was so good neither of us cared,food,1,1
guacamoleshrimp appetizer was really great we both had the filet very good didn't much like the frites that came with but the filet was so good neither of us cared,location,0,2
guacamoleshrimp appetizer was really great we both had the filet very good didn't much like the frites that came with but the filet was so good neither of us cared,restaurant,0,2
guacamoleshrimp appetizer was really great we both had the filet very good didn't much like the frites that came with but the filet was so good neither of us cared,service,0,2
will absolutely visit again,ambience,0,2
will absolutely visit again,drinks,0,2
will absolutely visit again,food,0,2
will absolutely visit again,location,0,2
will absolutely visit again,restaurant,1,1
will absolutely visit again,service,0,2
you cannot go wrong with this place,ambience,0,2
you cannot go wrong with this place,drinks,0,2
you cannot go wrong with this place,food,0,2
you cannot go wrong with this place,location,0,2
you cannot go wrong with this place,restaurant,1,1
you cannot go wrong with this place,service,0,2
the food is outstanding and the service is quick friendly and very professional,ambience,0,2
the food is outstanding and the service is quick friendly and very professional,drinks,0,2
the food is outstanding and the service is quick friendly and very professional,food,1,1
the food is outstanding and the service is quick friendly and very professional,location,0,2
the food is outstanding and the service is quick friendly and very professional,restaurant,0,2
the food is outstanding and the service is quick friendly and very professional,service,1,1
always a nice crowd but never loud,ambience,1,1
always a nice crowd but never loud,drinks,0,2
always a nice crowd but never loud,food,0,2
always a nice crowd but never loud,location,0,2
always a nice crowd but never loud,restaurant,1,1
always a nice crowd but never loud,service,0,2
go here,ambience,0,2
go here,drinks,0,2
go here,food,0,2
go here,location,0,2
go here,restaurant,1,1
go here,service,0,2
good for dates or with friends,ambience,0,2
good for dates or with friends,drinks,0,2
good for dates or with friends,food,0,2
good for dates or with friends,location,0,2
good for dates or with friends,restaurant,1,1
good for dates or with friends,service,0,2
i am reluctant to write because i would not want my jem of a pizza place to become overcrowded,ambience,0,2
i am reluctant to write because i would not want my jem of a pizza place to become overcrowded,drinks,0,2
i am reluctant to write because i would not want my jem of a pizza place to become overcrowded,food,0,2
i am reluctant to write because i would not want my jem of a pizza place to become overcrowded,location,0,2
i am reluctant to write because i would not want my jem of a pizza place to become overcrowded,restaurant,1,1
i am reluctant to write because i would not want my jem of a pizza place to become overcrowded,service,0,2
however it is jus too good to not praise it,ambience,0,2
however it is jus too good to not praise it,drinks,0,2
however it is jus too good to not praise it,food,0,2
however it is jus too good to not praise it,location,0,2
however it is jus too good to not praise it,restaurant,1,1
however it is jus too good to not praise it,service,0,2
by far the best pizza in manhattan,ambience,0,2
by far the best pizza in manhattan,drinks,0,2
by far the best pizza in manhattan,food,1,1
by far the best pizza in manhattan,location,0,2
by far the best pizza in manhattan,restaurant,0,2
by far the best pizza in manhattan,service,0,2
the crust is thin the ingredients are fresh and the staff is friendly,ambience,0,2
the crust is thin the ingredients are fresh and the staff is friendly,drinks,0,2
the crust is thin the ingredients are fresh and the staff is friendly,food,1,1
the crust is thin the ingredients are fresh and the staff is friendly,location,0,2
the crust is thin the ingredients are fresh and the staff is friendly,restaurant,0,2
the crust is thin the ingredients are fresh and the staff is friendly,service,1,1
the menu has so many fish items and oysters,ambience,0,2
the menu has so many fish items and oysters,drinks,0,2
the menu has so many fish items and oysters,food,1,1
the menu has so many fish items and oysters,location,0,2
the menu has so many fish items and oysters,restaurant,0,2
the menu has so many fish items and oysters,service,0,2
the fish was reallyreally fresh,ambience,0,2
the fish was reallyreally fresh,drinks,0,2
the fish was reallyreally fresh,food,1,1
the fish was reallyreally fresh,location,0,2
the fish was reallyreally fresh,restaurant,0,2
the fish was reallyreally fresh,service,0,2
we all agreed that mare is one of the best seafood restaurants in new york,ambience,0,2
we all agreed that mare is one of the best seafood restaurants in new york,drinks,0,2
we all agreed that mare is one of the best seafood restaurants in new york,food,0,2
we all agreed that mare is one of the best seafood restaurants in new york,location,0,2
we all agreed that mare is one of the best seafood restaurants in new york,restaurant,1,1
we all agreed that mare is one of the best seafood restaurants in new york,service,0,2
i stumbled upon this great pizzeria as i explored my new neighborhood,ambience,0,2
i stumbled upon this great pizzeria as i explored my new neighborhood,drinks,0,2
i stumbled upon this great pizzeria as i explored my new neighborhood,food,0,2
i stumbled upon this great pizzeria as i explored my new neighborhood,location,0,2
i stumbled upon this great pizzeria as i explored my new neighborhood,restaurant,1,1
i stumbled upon this great pizzeria as i explored my new neighborhood,service,0,2
all of the pizzas are terrific and the price is even better,ambience,0,2
all of the pizzas are terrific and the price is even better,drinks,0,2
all of the pizzas are terrific and the price is even better,food,1,1
all of the pizzas are terrific and the price is even better,location,0,2
all of the pizzas are terrific and the price is even better,restaurant,0,2
all of the pizzas are terrific and the price is even better,service,0,2
i highly recommend the sophia pizza,ambience,0,2
i highly recommend the sophia pizza,drinks,0,2
i highly recommend the sophia pizza,food,1,1
i highly recommend the sophia pizza,location,0,2
i highly recommend the sophia pizza,restaurant,0,2
i highly recommend the sophia pizza,service,0,2
it's to die for,ambience,0,2
it's to die for,drinks,0,2
it's to die for,food,1,1
it's to die for,location,0,2
it's to die for,restaurant,0,2
it's to die for,service,0,2
the food was mediocre at best but it was the horrible service that made me vow never to go back,ambience,0,2
the food was mediocre at best but it was the horrible service that made me vow never to go back,drinks,0,2
the food was mediocre at best but it was the horrible service that made me vow never to go back,food,1,-1
the food was mediocre at best but it was the horrible service that made me vow never to go back,location,0,2
the food was mediocre at best but it was the horrible service that made me vow never to go back,restaurant,0,2
the food was mediocre at best but it was the horrible service that made me vow never to go back,service,1,-1
immediately after we paid the waiter took the money and said okay you guys are outta here,ambience,0,2
immediately after we paid the waiter took the money and said okay you guys are outta here,drinks,0,2
immediately after we paid the waiter took the money and said okay you guys are outta here,food,0,2
immediately after we paid the waiter took the money and said okay you guys are outta here,location,0,2
immediately after we paid the waiter took the money and said okay you guys are outta here,restaurant,0,2
immediately after we paid the waiter took the money and said okay you guys are outta here,service,1,-1
so rushing us out was absolutely unnecessary,ambience,0,2
so rushing us out was absolutely unnecessary,drinks,0,2
so rushing us out was absolutely unnecessary,food,0,2
so rushing us out was absolutely unnecessary,location,0,2
so rushing us out was absolutely unnecessary,restaurant,0,2
so rushing us out was absolutely unnecessary,service,1,-1
for the people who want great food plus great service roxy is a place to avoid,ambience,0,2
for the people who want great food plus great service roxy is a place to avoid,drinks,0,2
for the people who want great food plus great service roxy is a place to avoid,food,1,-1
for the people who want great food plus great service roxy is a place to avoid,location,0,2
for the people who want great food plus great service roxy is a place to avoid,restaurant,0,2
for the people who want great food plus great service roxy is a place to avoid,service,1,-1
the first time the sushi was outstanding the second time it was a little bland,ambience,0,2
the first time the sushi was outstanding the second time it was a little bland,drinks,0,2
the first time the sushi was outstanding the second time it was a little bland,food,1,1
the first time the sushi was outstanding the second time it was a little bland,location,0,2
the first time the sushi was outstanding the second time it was a little bland,restaurant,0,2
the first time the sushi was outstanding the second time it was a little bland,service,0,2
i'm sure i'll return for a final judgement tho,ambience,0,2
i'm sure i'll return for a final judgement tho,drinks,0,2
i'm sure i'll return for a final judgement tho,food,0,2
i'm sure i'll return for a final judgement tho,location,0,2
i'm sure i'll return for a final judgement tho,restaurant,1,0
i'm sure i'll return for a final judgement tho,service,0,2
the blond wood decor is very soothing the premium sake is excellent and the service is great,ambience,1,1
the blond wood decor is very soothing the premium sake is excellent and the service is great,drinks,1,1
the blond wood decor is very soothing the premium sake is excellent and the service is great,food,0,2
the blond wood decor is very soothing the premium sake is excellent and the service is great,location,0,2
the blond wood decor is very soothing the premium sake is excellent and the service is great,restaurant,0,2
the blond wood decor is very soothing the premium sake is excellent and the service is great,service,1,1
mizu is the japenese find in grammercy,ambience,0,2
mizu is the japenese find in grammercy,drinks,0,2
mizu is the japenese find in grammercy,food,0,2
mizu is the japenese find in grammercy,location,0,2
mizu is the japenese find in grammercy,restaurant,1,1
mizu is the japenese find in grammercy,service,0,2
while their kitchen food is delicious their sushi is out of this world,ambience,0,2
while their kitchen food is delicious their sushi is out of this world,drinks,0,2
while their kitchen food is delicious their sushi is out of this world,food,1,1
while their kitchen food is delicious their sushi is out of this world,location,0,2
while their kitchen food is delicious their sushi is out of this world,restaurant,0,2
while their kitchen food is delicious their sushi is out of this world,service,0,2
mizu is home to creative and unique rolls not to found anywhere else,ambience,0,2
mizu is home to creative and unique rolls not to found anywhere else,drinks,0,2
mizu is home to creative and unique rolls not to found anywhere else,food,1,1
mizu is home to creative and unique rolls not to found anywhere else,location,0,2
mizu is home to creative and unique rolls not to found anywhere else,restaurant,0,2
mizu is home to creative and unique rolls not to found anywhere else,service,0,2
not only is the cuisine the best around the service has always been attentive and charming,ambience,0,2
not only is the cuisine the best around the service has always been attentive and charming,drinks,0,2
not only is the cuisine the best around the service has always been attentive and charming,food,1,1
not only is the cuisine the best around the service has always been attentive and charming,location,0,2
not only is the cuisine the best around the service has always been attentive and charming,restaurant,0,2
not only is the cuisine the best around the service has always been attentive and charming,service,1,1
warning: you may find it difficult to dine at other japanese restaurants after a visit to mizu,ambience,0,2
warning: you may find it difficult to dine at other japanese restaurants after a visit to mizu,drinks,0,2
warning: you may find it difficult to dine at other japanese restaurants after a visit to mizu,food,0,2
warning: you may find it difficult to dine at other japanese restaurants after a visit to mizu,location,0,2
warning: you may find it difficult to dine at other japanese restaurants after a visit to mizu,restaurant,1,1
warning: you may find it difficult to dine at other japanese restaurants after a visit to mizu,service,0,2
thalia is a beautiful restaurant with beautiful people serving you but the food doesn't quite match up,ambience,1,1
thalia is a beautiful restaurant with beautiful people serving you but the food doesn't quite match up,drinks,0,2
thalia is a beautiful restaurant with beautiful people serving you but the food doesn't quite match up,food,1,-1
thalia is a beautiful restaurant with beautiful people serving you but the food doesn't quite match up,location,0,2
thalia is a beautiful restaurant with beautiful people serving you but the food doesn't quite match up,restaurant,0,2
thalia is a beautiful restaurant with beautiful people serving you but the food doesn't quite match up,service,1,1
i ordered the smoked salmon and roe appetizer and it was off flavor,ambience,0,2
i ordered the smoked salmon and roe appetizer and it was off flavor,drinks,0,2
i ordered the smoked salmon and roe appetizer and it was off flavor,food,1,-1
i ordered the smoked salmon and roe appetizer and it was off flavor,location,0,2
i ordered the smoked salmon and roe appetizer and it was off flavor,restaurant,0,2
i ordered the smoked salmon and roe appetizer and it was off flavor,service,0,2
the entree was bland and small dessert was not inspired,ambience,0,2
the entree was bland and small dessert was not inspired,drinks,0,2
the entree was bland and small dessert was not inspired,food,1,-1
the entree was bland and small dessert was not inspired,location,0,2
the entree was bland and small dessert was not inspired,restaurant,0,2
the entree was bland and small dessert was not inspired,service,0,2
i expected quite a bit more from such an expensive menu,ambience,0,2
i expected quite a bit more from such an expensive menu,drinks,0,2
i expected quite a bit more from such an expensive menu,food,1,-1
i expected quite a bit more from such an expensive menu,location,0,2
i expected quite a bit more from such an expensive menu,restaurant,0,2
i expected quite a bit more from such an expensive menu,service,0,2
the view is spectacular and the food is great,ambience,0,2
the view is spectacular and the food is great,drinks,0,2
the view is spectacular and the food is great,food,1,1
the view is spectacular and the food is great,location,1,1
the view is spectacular and the food is great,restaurant,0,2
the view is spectacular and the food is great,service,0,2
wonderful strawberry daiquiries as well,ambience,0,2
wonderful strawberry daiquiries as well,drinks,1,1
wonderful strawberry daiquiries as well,food,0,2
wonderful strawberry daiquiries as well,location,0,2
wonderful strawberry daiquiries as well,restaurant,0,2
wonderful strawberry daiquiries as well,service,0,2
definitely worth the trip to battery park city,ambience,0,2
definitely worth the trip to battery park city,drinks,0,2
definitely worth the trip to battery park city,food,0,2
definitely worth the trip to battery park city,location,0,2
definitely worth the trip to battery park city,restaurant,1,1
definitely worth the trip to battery park city,service,0,2
one of my favorite places in manhattan,ambience,0,2
one of my favorite places in manhattan,drinks,0,2
one of my favorite places in manhattan,food,0,2
one of my favorite places in manhattan,location,0,2
one of my favorite places in manhattan,restaurant,1,1
one of my favorite places in manhattan,service,0,2
authentic taiwanese food that's cheap what more could you ask for?,ambience,0,2
authentic taiwanese food that's cheap what more could you ask for?,drinks,0,2
authentic taiwanese food that's cheap what more could you ask for?,food,1,1
authentic taiwanese food that's cheap what more could you ask for?,location,0,2
authentic taiwanese food that's cheap what more could you ask for?,restaurant,0,2
authentic taiwanese food that's cheap what more could you ask for?,service,0,2
besides that there should be more restaurants like it around the city,ambience,0,2
besides that there should be more restaurants like it around the city,drinks,0,2
besides that there should be more restaurants like it around the city,food,0,2
besides that there should be more restaurants like it around the city,location,0,2
besides that there should be more restaurants like it around the city,restaurant,1,1
besides that there should be more restaurants like it around the city,service,0,2
the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan,ambience,0,2
the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan,drinks,0,2
the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan,food,1,1
the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan,location,0,2
the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan,restaurant,0,2
the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan,service,0,2
delicious simple food in nice outdoor atmosphere,ambience,1,1
delicious simple food in nice outdoor atmosphere,drinks,0,2
delicious simple food in nice outdoor atmosphere,food,1,1
delicious simple food in nice outdoor atmosphere,location,0,2
delicious simple food in nice outdoor atmosphere,restaurant,0,2
delicious simple food in nice outdoor atmosphere,service,0,2
kind attentive wait staff,ambience,0,2
kind attentive wait staff,drinks,0,2
kind attentive wait staff,food,0,2
kind attentive wait staff,location,0,2
kind attentive wait staff,restaurant,0,2
kind attentive wait staff,service,1,1
i really like both the scallops and the mahi mahi on saffron risotto-yum,ambience,0,2
i really like both the scallops and the mahi mahi on saffron risotto-yum,drinks,0,2
i really like both the scallops and the mahi mahi on saffron risotto-yum,food,1,1
i really like both the scallops and the mahi mahi on saffron risotto-yum,location,0,2
i really like both the scallops and the mahi mahi on saffron risotto-yum,restaurant,0,2
i really like both the scallops and the mahi mahi on saffron risotto-yum,service,0,2
my friend devoured her chicken and mashed potatos,ambience,0,2
my friend devoured her chicken and mashed potatos,drinks,0,2
my friend devoured her chicken and mashed potatos,food,1,1
my friend devoured her chicken and mashed potatos,location,0,2
my friend devoured her chicken and mashed potatos,restaurant,0,2
