content,aspect,label,sentiment_value
clear picture on it and everything,ports,0,2
clear picture on it and everything,power_supply,0,2
clear picture on it and everything,shipping,0,2
clear picture on it and everything,software,0,2
clear picture on it and everything,support,0,2
clear picture on it and everything,warranty,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,battery,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,company,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,cpu,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,display,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,fans_cooling,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,graphics,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,hard_disc,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,hardware,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,keyboard,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,laptop,1,-1
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,memory,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,motherboard,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,mouse,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,multimedia_devices,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,optical_drives,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,os,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,ports,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,power_supply,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,shipping,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,software,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,support,0,2
the one down side to it is that when i play a certin game on here it tends to freeze up sometimes but thats the only bad thing about this computer,warranty,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,battery,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,company,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,cpu,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,display,1,1
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,fans_cooling,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,graphics,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,hard_disc,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,hardware,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,keyboard,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,laptop,1,-1
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,memory,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,motherboard,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,mouse,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,multimedia_devices,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,optical_drives,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,os,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,ports,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,power_supply,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,shipping,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,software,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,support,0,2
the acer one computer that i bought is 17 ince screen and its hard to find lap top bags for it but i like the big screen on it,warranty,0,2
its good for playing my apps on facebook or watching movies,battery,0,2
its good for playing my apps on facebook or watching movies,company,0,2
its good for playing my apps on facebook or watching movies,cpu,0,2
its good for playing my apps on facebook or watching movies,display,0,2
its good for playing my apps on facebook or watching movies,fans_cooling,0,2
its good for playing my apps on facebook or watching movies,graphics,0,2
its good for playing my apps on facebook or watching movies,hard_disc,0,2
its good for playing my apps on facebook or watching movies,hardware,0,2
its good for playing my apps on facebook or watching movies,keyboard,0,2
its good for playing my apps on facebook or watching movies,laptop,1,1
its good for playing my apps on facebook or watching movies,memory,0,2
its good for playing my apps on facebook or watching movies,motherboard,0,2
its good for playing my apps on facebook or watching movies,mouse,0,2
its good for playing my apps on facebook or watching movies,multimedia_devices,0,2
its good for playing my apps on facebook or watching movies,optical_drives,0,2
its good for playing my apps on facebook or watching movies,os,0,2
its good for playing my apps on facebook or watching movies,ports,0,2
its good for playing my apps on facebook or watching movies,power_supply,0,2
its good for playing my apps on facebook or watching movies,shipping,0,2
its good for playing my apps on facebook or watching movies,software,0,2
its good for playing my apps on facebook or watching movies,support,0,2
its good for playing my apps on facebook or watching movies,warranty,0,2
im very happy with this computer,battery,0,2
im very happy with this computer,company,0,2
im very happy with this computer,cpu,0,2
im very happy with this computer,display,0,2
im very happy with this computer,fans_cooling,0,2
im very happy with this computer,graphics,0,2
im very happy with this computer,hard_disc,0,2
im very happy with this computer,hardware,0,2
im very happy with this computer,keyboard,0,2
im very happy with this computer,laptop,1,1
im very happy with this computer,memory,0,2
im very happy with this computer,motherboard,0,2
im very happy with this computer,mouse,0,2
im very happy with this computer,multimedia_devices,0,2
im very happy with this computer,optical_drives,0,2
im very happy with this computer,os,0,2
im very happy with this computer,ports,0,2
im very happy with this computer,power_supply,0,2
im very happy with this computer,shipping,0,2
im very happy with this computer,software,0,2
im very happy with this computer,support,0,2
im very happy with this computer,warranty,0,2
it's solid,battery,0,2
it's solid,company,0,2
it's solid,cpu,0,2
it's solid,display,0,2
it's solid,fans_cooling,0,2
it's solid,graphics,0,2
it's solid,hard_disc,0,2
it's solid,hardware,0,2
it's solid,keyboard,0,2
it's solid,laptop,1,1
it's solid,memory,0,2
it's solid,motherboard,0,2
it's solid,mouse,0,2
it's solid,multimedia_devices,0,2
it's solid,optical_drives,0,2
it's solid,os,0,2
it's solid,ports,0,2
it's solid,power_supply,0,2
it's solid,shipping,0,2
it's solid,software,0,2
it's solid,support,0,2
it's solid,warranty,0,2
love the stability of the mac software and operating system,battery,0,2
love the stability of the mac software and operating system,company,0,2
love the stability of the mac software and operating system,cpu,0,2
love the stability of the mac software and operating system,display,0,2
love the stability of the mac software and operating system,fans_cooling,0,2
love the stability of the mac software and operating system,graphics,0,2
love the stability of the mac software and operating system,hard_disc,0,2
love the stability of the mac software and operating system,hardware,0,2
love the stability of the mac software and operating system,keyboard,0,2
love the stability of the mac software and operating system,laptop,0,2
love the stability of the mac software and operating system,memory,0,2
love the stability of the mac software and operating system,motherboard,0,2
love the stability of the mac software and operating system,mouse,0,2
love the stability of the mac software and operating system,multimedia_devices,0,2
love the stability of the mac software and operating system,optical_drives,0,2
love the stability of the mac software and operating system,os,1,1
love the stability of the mac software and operating system,ports,0,2
love the stability of the mac software and operating system,power_supply,0,2
love the stability of the mac software and operating system,shipping,0,2
love the stability of the mac software and operating system,software,1,1
love the stability of the mac software and operating system,support,0,2
love the stability of the mac software and operating system,warranty,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,battery,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,company,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,cpu,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,display,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,fans_cooling,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,graphics,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,hard_disc,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,hardware,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,keyboard,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,laptop,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,memory,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,motherboard,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,mouse,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,multimedia_devices,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,optical_drives,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,os,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,ports,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,power_supply,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,shipping,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,software,1,-1
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,support,0,2
the only downfall is a lot of the software i have won't work with mac and iwork is not worth the price of it,warranty,0,2
it seems to be incompatible with everything else,battery,0,2
it seems to be incompatible with everything else,company,0,2
it seems to be incompatible with everything else,cpu,0,2
it seems to be incompatible with everything else,display,0,2
it seems to be incompatible with everything else,fans_cooling,0,2
it seems to be incompatible with everything else,graphics,0,2
it seems to be incompatible with everything else,hard_disc,0,2
it seems to be incompatible with everything else,hardware,0,2
it seems to be incompatible with everything else,keyboard,0,2
it seems to be incompatible with everything else,laptop,0,2
it seems to be incompatible with everything else,memory,0,2
it seems to be incompatible with everything else,motherboard,0,2
it seems to be incompatible with everything else,mouse,0,2
it seems to be incompatible with everything else,multimedia_devices,0,2
it seems to be incompatible with everything else,optical_drives,0,2
it seems to be incompatible with everything else,os,0,2
it seems to be incompatible with everything else,ports,0,2
it seems to be incompatible with everything else,power_supply,0,2
it seems to be incompatible with everything else,shipping,0,2
it seems to be incompatible with everything else,software,1,-1
it seems to be incompatible with everything else,support,0,2
it seems to be incompatible with everything else,warranty,0,2
but the machine is awesome and ilife is great and i love snow leopard x,battery,0,2
but the machine is awesome and ilife is great and i love snow leopard x,company,0,2
but the machine is awesome and ilife is great and i love snow leopard x,cpu,0,2
but the machine is awesome and ilife is great and i love snow leopard x,display,0,2
but the machine is awesome and ilife is great and i love snow leopard x,fans_cooling,0,2
but the machine is awesome and ilife is great and i love snow leopard x,graphics,0,2
but the machine is awesome and ilife is great and i love snow leopard x,hard_disc,0,2
but the machine is awesome and ilife is great and i love snow leopard x,hardware,0,2
but the machine is awesome and ilife is great and i love snow leopard x,keyboard,0,2
but the machine is awesome and ilife is great and i love snow leopard x,laptop,1,1
but the machine is awesome and ilife is great and i love snow leopard x,memory,0,2
but the machine is awesome and ilife is great and i love snow leopard x,motherboard,0,2
but the machine is awesome and ilife is great and i love snow leopard x,mouse,0,2
but the machine is awesome and ilife is great and i love snow leopard x,multimedia_devices,0,2
but the machine is awesome and ilife is great and i love snow leopard x,optical_drives,0,2
but the machine is awesome and ilife is great and i love snow leopard x,os,1,1
but the machine is awesome and ilife is great and i love snow leopard x,ports,0,2
but the machine is awesome and ilife is great and i love snow leopard x,power_supply,0,2
but the machine is awesome and ilife is great and i love snow leopard x,shipping,0,2
but the machine is awesome and ilife is great and i love snow leopard x,software,1,1
but the machine is awesome and ilife is great and i love snow leopard x,support,0,2
but the machine is awesome and ilife is great and i love snow leopard x,warranty,0,2
i love to use it it is esay and light,battery,0,2
i love to use it it is esay and light,company,0,2
i love to use it it is esay and light,cpu,0,2
i love to use it it is esay and light,display,0,2
i love to use it it is esay and light,fans_cooling,0,2
i love to use it it is esay and light,graphics,0,2
i love to use it it is esay and light,hard_disc,0,2
i love to use it it is esay and light,hardware,0,2
i love to use it it is esay and light,keyboard,0,2
i love to use it it is esay and light,laptop,1,1
i love to use it it is esay and light,memory,0,2
i love to use it it is esay and light,motherboard,0,2
i love to use it it is esay and light,mouse,0,2
i love to use it it is esay and light,multimedia_devices,0,2
i love to use it it is esay and light,optical_drives,0,2
i love to use it it is esay and light,os,0,2
i love to use it it is esay and light,ports,0,2
i love to use it it is esay and light,power_supply,0,2
i love to use it it is esay and light,shipping,0,2
i love to use it it is esay and light,software,0,2
i love to use it it is esay and light,support,0,2
i love to use it it is esay and light,warranty,0,2
this laptop is durable and it is easy to travel with,battery,0,2
this laptop is durable and it is easy to travel with,company,0,2
this laptop is durable and it is easy to travel with,cpu,0,2
this laptop is durable and it is easy to travel with,display,0,2
this laptop is durable and it is easy to travel with,fans_cooling,0,2
this laptop is durable and it is easy to travel with,graphics,0,2
this laptop is durable and it is easy to travel with,hard_disc,0,2
this laptop is durable and it is easy to travel with,hardware,0,2
this laptop is durable and it is easy to travel with,keyboard,0,2
this laptop is durable and it is easy to travel with,laptop,1,1
this laptop is durable and it is easy to travel with,memory,0,2
this laptop is durable and it is easy to travel with,motherboard,0,2
this laptop is durable and it is easy to travel with,mouse,0,2
this laptop is durable and it is easy to travel with,multimedia_devices,0,2
this laptop is durable and it is easy to travel with,optical_drives,0,2
this laptop is durable and it is easy to travel with,os,0,2
this laptop is durable and it is easy to travel with,ports,0,2
this laptop is durable and it is easy to travel with,power_supply,0,2
this laptop is durable and it is easy to travel with,shipping,0,2
this laptop is durable and it is easy to travel with,software,0,2
this laptop is durable and it is easy to travel with,support,0,2
this laptop is durable and it is easy to travel with,warranty,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,battery,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,company,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,cpu,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,display,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,fans_cooling,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,graphics,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,hard_disc,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,hardware,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,keyboard,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,laptop,1,1
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,memory,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,motherboard,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,mouse,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,multimedia_devices,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,optical_drives,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,os,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,ports,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,power_supply,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,shipping,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,software,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,support,0,2
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria,warranty,0,2
this laptop is great for work and doing my pictures,battery,0,2
this laptop is great for work and doing my pictures,company,0,2
this laptop is great for work and doing my pictures,cpu,0,2
this laptop is great for work and doing my pictures,display,0,2
this laptop is great for work and doing my pictures,fans_cooling,0,2
this laptop is great for work and doing my pictures,graphics,0,2
this laptop is great for work and doing my pictures,hard_disc,0,2
this laptop is great for work and doing my pictures,hardware,0,2
this laptop is great for work and doing my pictures,keyboard,0,2
this laptop is great for work and doing my pictures,laptop,1,1
this laptop is great for work and doing my pictures,memory,0,2
this laptop is great for work and doing my pictures,motherboard,0,2
this laptop is great for work and doing my pictures,mouse,0,2
this laptop is great for work and doing my pictures,multimedia_devices,0,2
this laptop is great for work and doing my pictures,optical_drives,0,2
this laptop is great for work and doing my pictures,os,0,2
this laptop is great for work and doing my pictures,ports,0,2
this laptop is great for work and doing my pictures,power_supply,0,2
this laptop is great for work and doing my pictures,shipping,0,2
this laptop is great for work and doing my pictures,software,0,2
this laptop is great for work and doing my pictures,support,0,2
this laptop is great for work and doing my pictures,warranty,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,battery,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,company,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,cpu,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,display,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,fans_cooling,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,graphics,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,hard_disc,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,hardware,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,keyboard,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,laptop,1,1
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,memory,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,motherboard,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,mouse,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,multimedia_devices,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,optical_drives,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,os,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,ports,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,power_supply,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,shipping,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,software,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,support,0,2
i am a huge computer person i love anykind of computer that works well but when i got this one i was so happy with the way it works and how it runs its amazing,warranty,0,2
the programs are esay to use and are quick to process this computer works like a charm,battery,0,2
the programs are esay to use and are quick to process this computer works like a charm,company,0,2
the programs are esay to use and are quick to process this computer works like a charm,cpu,0,2
the programs are esay to use and are quick to process this computer works like a charm,display,0,2
the programs are esay to use and are quick to process this computer works like a charm,fans_cooling,0,2
the programs are esay to use and are quick to process this computer works like a charm,graphics,0,2
the programs are esay to use and are quick to process this computer works like a charm,hard_disc,0,2
the programs are esay to use and are quick to process this computer works like a charm,hardware,0,2
the programs are esay to use and are quick to process this computer works like a charm,keyboard,0,2
the programs are esay to use and are quick to process this computer works like a charm,laptop,1,1
the programs are esay to use and are quick to process this computer works like a charm,memory,0,2
the programs are esay to use and are quick to process this computer works like a charm,motherboard,0,2
the programs are esay to use and are quick to process this computer works like a charm,mouse,0,2
the programs are esay to use and are quick to process this computer works like a charm,multimedia_devices,0,2
the programs are esay to use and are quick to process this computer works like a charm,optical_drives,0,2
the programs are esay to use and are quick to process this computer works like a charm,os,0,2
the programs are esay to use and are quick to process this computer works like a charm,ports,0,2
the programs are esay to use and are quick to process this computer works like a charm,power_supply,0,2
the programs are esay to use and are quick to process this computer works like a charm,shipping,0,2
the programs are esay to use and are quick to process this computer works like a charm,software,1,1
the programs are esay to use and are quick to process this computer works like a charm,support,0,2
the programs are esay to use and are quick to process this computer works like a charm,warranty,0,2
i can use it for all of my needs,battery,0,2
i can use it for all of my needs,company,0,2
i can use it for all of my needs,cpu,0,2
i can use it for all of my needs,display,0,2
i can use it for all of my needs,fans_cooling,0,2
i can use it for all of my needs,graphics,0,2
i can use it for all of my needs,hard_disc,0,2
i can use it for all of my needs,hardware,0,2
i can use it for all of my needs,keyboard,0,2
i can use it for all of my needs,laptop,1,1
i can use it for all of my needs,memory,0,2
i can use it for all of my needs,motherboard,0,2
i can use it for all of my needs,mouse,0,2
i can use it for all of my needs,multimedia_devices,0,2
i can use it for all of my needs,optical_drives,0,2
i can use it for all of my needs,os,0,2
i can use it for all of my needs,ports,0,2
i can use it for all of my needs,power_supply,0,2
i can use it for all of my needs,shipping,0,2
i can use it for all of my needs,software,0,2
i can use it for all of my needs,support,0,2
i can use it for all of my needs,warranty,0,2
i give this laptop a five star review i love it and it has done chams for me,battery,0,2
i give this laptop a five star review i love it and it has done chams for me,company,0,2
i give this laptop a five star review i love it and it has done chams for me,cpu,0,2
i give this laptop a five star review i love it and it has done chams for me,display,0,2
i give this laptop a five star review i love it and it has done chams for me,fans_cooling,0,2
i give this laptop a five star review i love it and it has done chams for me,graphics,0,2
i give this laptop a five star review i love it and it has done chams for me,hard_disc,0,2
i give this laptop a five star review i love it and it has done chams for me,hardware,0,2
i give this laptop a five star review i love it and it has done chams for me,keyboard,0,2
i give this laptop a five star review i love it and it has done chams for me,laptop,1,1
i give this laptop a five star review i love it and it has done chams for me,memory,0,2
i give this laptop a five star review i love it and it has done chams for me,motherboard,0,2
i give this laptop a five star review i love it and it has done chams for me,mouse,0,2
i give this laptop a five star review i love it and it has done chams for me,multimedia_devices,0,2
i give this laptop a five star review i love it and it has done chams for me,optical_drives,0,2
i give this laptop a five star review i love it and it has done chams for me,os,0,2
i give this laptop a five star review i love it and it has done chams for me,ports,0,2
i give this laptop a five star review i love it and it has done chams for me,power_supply,0,2
i give this laptop a five star review i love it and it has done chams for me,shipping,0,2
i give this laptop a five star review i love it and it has done chams for me,software,0,2
i give this laptop a five star review i love it and it has done chams for me,support,0,2
i give this laptop a five star review i love it and it has done chams for me,warranty,0,2
if this computer every breaks down on me i will most definatly get the same one again,battery,0,2
if this computer every breaks down on me i will most definatly get the same one again,company,0,2
if this computer every breaks down on me i will most definatly get the same one again,cpu,0,2
if this computer every breaks down on me i will most definatly get the same one again,display,0,2
if this computer every breaks down on me i will most definatly get the same one again,fans_cooling,0,2
if this computer every breaks down on me i will most definatly get the same one again,graphics,0,2
if this computer every breaks down on me i will most definatly get the same one again,hard_disc,0,2
if this computer every breaks down on me i will most definatly get the same one again,hardware,0,2
if this computer every breaks down on me i will most definatly get the same one again,keyboard,0,2
if this computer every breaks down on me i will most definatly get the same one again,laptop,1,1
if this computer every breaks down on me i will most definatly get the same one again,memory,0,2
if this computer every breaks down on me i will most definatly get the same one again,motherboard,0,2
if this computer every breaks down on me i will most definatly get the same one again,mouse,0,2
if this computer every breaks down on me i will most definatly get the same one again,multimedia_devices,0,2
if this computer every breaks down on me i will most definatly get the same one again,optical_drives,0,2
if this computer every breaks down on me i will most definatly get the same one again,os,0,2
if this computer every breaks down on me i will most definatly get the same one again,ports,0,2
if this computer every breaks down on me i will most definatly get the same one again,power_supply,0,2
if this computer every breaks down on me i will most definatly get the same one again,shipping,0,2
if this computer every breaks down on me i will most definatly get the same one again,software,0,2
if this computer every breaks down on me i will most definatly get the same one again,support,0,2
if this computer every breaks down on me i will most definatly get the same one again,warranty,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,battery,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,company,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,cpu,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,display,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,fans_cooling,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,graphics,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,hard_disc,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,hardware,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,keyboard,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,laptop,1,1
i think that anyone looking for a good durrable laptop then this is the way to go,memory,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,motherboard,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,mouse,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,multimedia_devices,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,optical_drives,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,os,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,ports,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,power_supply,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,shipping,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,software,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,support,0,2
i think that anyone looking for a good durrable laptop then this is the way to go,warranty,0,2
from the second you open the box you will fall in love with this computer,battery,0,2
from the second you open the box you will fall in love with this computer,company,0,2
from the second you open the box you will fall in love with this computer,cpu,0,2
from the second you open the box you will fall in love with this computer,display,0,2
from the second you open the box you will fall in love with this computer,fans_cooling,0,2
from the second you open the box you will fall in love with this computer,graphics,0,2
from the second you open the box you will fall in love with this computer,hard_disc,0,2
from the second you open the box you will fall in love with this computer,hardware,0,2
from the second you open the box you will fall in love with this computer,keyboard,0,2
from the second you open the box you will fall in love with this computer,laptop,1,1
from the second you open the box you will fall in love with this computer,memory,0,2
from the second you open the box you will fall in love with this computer,motherboard,0,2
from the second you open the box you will fall in love with this computer,mouse,0,2
from the second you open the box you will fall in love with this computer,multimedia_devices,0,2
from the second you open the box you will fall in love with this computer,optical_drives,0,2
from the second you open the box you will fall in love with this computer,os,0,2
from the second you open the box you will fall in love with this computer,ports,0,2
from the second you open the box you will fall in love with this computer,power_supply,0,2
from the second you open the box you will fall in love with this computer,shipping,0,2
from the second you open the box you will fall in love with this computer,software,0,2
from the second you open the box you will fall in love with this computer,support,0,2
from the second you open the box you will fall in love with this computer,warranty,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,battery,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,company,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,cpu,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,display,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,fans_cooling,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,graphics,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,hard_disc,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,hardware,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,keyboard,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,laptop,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,memory,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,motherboard,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,mouse,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,multimedia_devices,0,2
the os is still as fast as the day that the laptop was purchased and continues to run flawlessly,optical_drives,0,2
